SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
50,3,6,1,111,Alabama,Randolph County,21961,22086,22184,22460,22786,125,98,276,326,63,265,252,249,82,389,355,336,-19,-124,-103,-87,0,1,2,10,163,219,368,404,163,220,370,414,-19,2,9,-1,410,498,585,588,590,11.97199006,11.28931099,11.00649781,17.57397786,15.90359287,14.85214163,-5.601987802,-4.614281874,-3.845643814,0.045177321,0.089597706,0.442028025,9.893833296,16.48597796,17.85793219,9.939010617,16.57557567,18.29996022
50,3,6,1,113,Alabama,Russell County,59182,59258,58681,58594,58744,76,-577,-87,150,184,788,829,688,166,828,801,710,18,-40,28,-22,8,8,16,24,34,-555,-106,149,42,-547,-90,173,16,10,-25,-1,530,530,530,530,530,13.36284011,14.13771051,11.72680632,14.04115687,13.66020038,12.10179141,-0.678316757,0.477510126,-0.374985086,0.135663351,0.272862929,0.409074639,-9.411645003,-1.807716905,2.539671718,-9.275981652,-1.534853976,2.948746357
50,3,6,1,115,Alabama,St. Clair County,91468,91657,92874,93881,95552,189,1217,1007,1671,233,959,1021,1032,265,1327,1294,1156,-32,-368,-273,-124,0,8,15,18,207,1597,1246,1777,207,1605,1261,1795,14,-20,19,0,2108,2027,1974,2029,2109,10.39391755,10.93411154,10.89567288,14.38240729,13.85772804,12.20484287,-3.988489739,-2.923616503,-1.309169997,0.086706299,0.160638269,0.190040806,17.30874487,13.34368558,18.76125068,17.39545117,13.50432385,18.95129149
50,3,6,1,117,Alabama,Shelby County,223038,223912,227453,230033,233000,874,3541,2580,2967,537,2243,2370,2390,444,1930,1941,1727,93,313,429,663,8,137,212,248,762,3075,2019,2078,770,3212,2231,2326,11,16,-80,-22,3253,3226,3214,3301,3330,9.938741373,10.3609728,10.3232383,8.551837205,8.485505567,7.459511525,1.386904169,1.875467227,2.863726775,0.607047511,0.926804318,1.071197949,13.62533648,8.826499609,8.975602171,14.23238399,9.753303926,10.04680012
50,3,6,1,119,Alabama,Sumter County,12344,12191,11967,11889,11727,-153,-224,-78,-162,28,126,133,114,59,169,165,161,-31,-43,-32,-47,0,6,20,21,-101,-181,-61,-136,-101,-175,-41,-115,-21,-6,-5,0,1080,987,875,952,922,10.4313271,11.15023474,9.654471545,13.99122444,13.83299799,13.63482385,-3.559897342,-2.682763246,-3.980352304,0.496729862,1.676727029,1.778455285,-14.98468416,-5.114017438,-11.51761518,-14.4879543,-3.437290409,-9.739159892
50,3,6,1,121,Alabama,Talladega County,82149,81575,80734,80748,81132,-574,-841,14,384,219,881,868,871,265,1329,1302,1147,-46,-448,-434,-276,0,15,15,25,-444,-436,436,633,-444,-421,451,658,-84,28,-3,2,3241,2670,2353,2504,2516,10.85583671,10.7504242,10.76105757,16.37617138,16.12563629,14.17099086,-5.52033467,-5.375212098,-3.409933284,0.184832634,0.18577922,0.308870769,-5.372468563,5.399982661,7.820607858,-5.187635929,5.585761881,8.129478626
50,3,6,1,123,Alabama,Tallapoosa County,41309,41284,41099,40913,40677,-25,-185,-186,-236,103,397,389,392,144,718,697,637,-41,-321,-308,-245,0,4,13,19,6,114,120,-11,6,118,133,8,10,18,-11,1,680,680,680,680,680,9.637910734,9.486416622,9.609020713,17.43078062,16.99751256,15.61465866,-7.792869888,-7.511095937,-6.005637946,0.097107413,0.317026777,0.465743351,2.767561269,2.926401015,-0.269640887,2.864668682,3.243427791,0.196102464
50,3,6,1,125,Alabama,Tuscaloosa County,227037,231547,235670,236690,237373,4510,4123,1020,683,611,2486,2488,2510,511,2343,2292,2004,100,143,196,506,4,129,257,298,5189,3949,679,-128,5193,4078,936,170,-783,-98,-112,7,11131,15437,19630,20405,21021,10.64173607,10.53433822,10.58930986,10.02960081,9.704462698,8.454572494,0.612135261,0.829875519,2.134737366,0.552205934,1.088153104,1.257216868,16.90435066,2.874925904,-0.540012614,17.45655659,3.963079008,0.717204253
50,3,6,1,127,Alabama,Walker County,65344,65138,64636,64438,64728,-206,-502,-198,290,165,766,786,808,309,1391,1224,1096,-144,-625,-438,-288,1,18,37,39,-73,58,228,539,-72,76,265,578,10,47,-25,0,1081,1081,1081,1081,1081,11.80513816,12.17906007,12.51103232,21.43726787,18.96586454,16.97041017,-9.632129702,-6.786804469,-4.459377855,0.277405335,0.573314533,0.603874085,0.893861636,3.532857121,8.345849527,1.171266972,4.106171654,8.949723612
50,3,6,1,129,Alabama,Washington County,15389,15329,15223,15094,15022,-60,-106,-129,-72,48,187,190,187,52,236,241,229,-4,-49,-51,-42,0,1,-1,-1,-51,-65,-75,-29,-51,-64,-76,-30,-5,7,-2,0,125,125,125,125,125,12.24142446,12.53422172,12.4186479,15.44907044,15.89867071,15.20786293,-3.207645981,-3.364448989,-2.789215035,0.065462163,-0.065969588,-0.066409882,-4.255040587,-4.947719101,-1.925886572,-4.189578424,-5.01368869,-1.992296454
50,3,6,1,131,Alabama,Wilcox County,10598,10534,10423,10139,9944,-64,-111,-284,-195,28,113,116,116,50,175,177,166,-22,-62,-61,-50,0,4,2,2,-38,-54,-232,-147,-38,-50,-230,-145,-4,1,7,0,228,228,228,228,228,10.78398626,11.28294913,11.55205896,16.70086367,17.2162241,16.53139471,-5.916877416,-5.933274973,-4.979335757,0.381734027,0.194533606,0.19917343,-5.153409362,-22.56589826,-14.63924712,-4.771675335,-22.37136465,-14.44007369
50,3,6,1,133,Alabama,Winston County,23547,23493,23655,23741,23611,-54,162,86,-130,56,215,242,249,100,421,419,388,-44,-206,-177,-139,0,8,17,18,-15,363,247,-8,-15,371,264,10,5,-3,-1,-1,343,343,343,343,343,9.120217188,10.21183222,10.51697922,17.85865784,17.68081695,16.38790336,-8.738440655,-7.468984724,-5.870924143,0.339356919,0.717360115,0.760263558,15.39832018,10.42282049,-0.337894915,15.7376771,11.14018061,0.422368643
40,4,9,2,0,Alaska,Alaska,733374,732964,734923,733276,733406,-410,1959,-1647,130,2406,9453,9356,9266,1171,5330,6340,5581,1235,4123,3016,3685,63,873,2356,2004,-1663,-2948,-7202,-5543,-1600,-2075,-4846,-3539,-45,-89,183,-16,30285,30262,30654,29833,29815,12.87973802,12.74486633,12.63532245,7.262139388,8.636431437,7.610374982,5.61759863,4.108434892,5.024947467,1.189464857,3.209374206,2.732698704,-4.016657958,-9.810659182,-7.558557342,-2.827193101,-6.601284976,-4.825858639
50,4,9,2,13,Alaska,Aleutians East Borough,3421,3427,3417,3430,3461,6,-10,13,31,6,8,9,17,2,11,11,10,4,-3,-2,7,0,16,97,77,0,-26,-82,-53,0,-10,15,24,2,3,0,0,2216,2216,2216,2216,2216,2.337814144,2.628888564,4.933971847,3.214494448,3.213086023,2.902336381,-0.876680304,-0.584197459,2.031635467,4.675628288,28.33357675,22.34799013,-7.597895967,-23.95209581,-15.38238282,-2.92226768,4.381480941,6.965607314
50,4,9,2,16,Alaska,Aleutians West Census Area,5225,5214,5147,5090,5160,-11,-67,-57,70,12,28,25,25,5,18,19,16,7,10,6,9,0,65,155,131,-17,-138,-226,-67,-17,-73,-71,64,-1,-4,8,-3,2931,2931,2931,2933,2931,5.404883699,4.884243431,4.878048781,3.474568092,3.712025007,3.12195122,1.930315607,1.172218423,1.756097561,12.54705144,30.28230927,25.56097561,-26.63835537,-44.15356061,-13.07317073,-14.09130393,-13.87125134,12.48780488
50,4,9,2,20,Alaska,Anchorage Municipality,291244,290893,289169,286983,286075,-351,-1724,-2186,-908,966,3658,3600,3573,482,2090,2501,2177,484,1568,1099,1396,46,524,1298,1115,-881,-3816,-4631,-3412,-835,-3292,-3333,-2297,0,0,48,-7,9077,9071,9421,8922,8916,12.61244488,12.49670226,12.46994196,7.206126242,8.681736764,7.597834774,5.406318635,3.814965495,4.872107186,1.806703421,4.505755426,3.891403663,-13.15721423,-16.07561893,-11.90804421,-11.35051081,-11.56986351,-8.016640549
50,4,9,2,50,Alaska,Bethel Census Area,18657,18661,18594,18259,18224,4,-67,-335,-35,109,394,400,389,31,165,168,155,78,229,232,234,0,2,6,5,-71,-292,-590,-276,-71,-290,-584,-271,-3,-6,17,2,456,455,481,485,486,21.15152329,21.70786639,21.32500069,8.857871427,9.117303883,8.497108242,12.29365186,12.59056251,12.82789244,0.107368139,0.325617996,0.274100266,-15.67574822,-32.01910292,-15.13033468,-15.56838008,-31.69348493,-14.85623441
50,4,9,2,60,Alaska,Bristol Bay Borough,843,830,842,870,844,-13,12,28,-26,2,6,11,11,2,7,11,7,0,-1,0,4,0,3,8,6,-11,10,18,-34,-11,13,26,-28,-2,0,2,-2,27,27,27,27,27,7.177033493,12.85046729,12.83547258,8.373205742,12.85046729,8.168028005,-1.196172249,0,4.667444574,3.588516746,9.345794393,7.001166861,11.96172249,21.02803738,-39.67327888,15.55023923,30.37383178,-32.67211202
50,4,9,2,63,Alaska,Chugach Census Area,7103,7080,6971,6899,6769,-23,-109,-72,-130,17,80,74,62,8,37,50,24,9,43,24,38,0,8,18,15,-29,-154,-117,-183,-29,-146,-99,-168,-3,-6,3,0,273,273,278,273,273,11.38708989,10.6705119,9.072285631,5.266529073,7.209805335,3.511852502,6.120560814,3.460706561,5.560433129,1.138708989,2.595529921,2.194907814,-21.92014803,-16.87094448,-26.77787533,-20.78143904,-14.27541456,-24.58296752
50,4,9,2,66,Alaska,Copper River Census Area,2616,2614,2621,2609,2674,-2,7,-12,65,4,25,25,32,6,30,39,18,-2,-5,-14,14,0,-1,-1,-1,0,11,3,53,0,10,2,52,0,2,0,-1,25,25,25,25,25,9.551098376,9.560229446,12.11432898,11.46131805,14.91395794,6.814310051,-1.910219675,-5.353728489,5.300018929,-0.382043935,-0.382409178,-0.378572781,4.202483286,1.147227534,20.06435737,3.820439351,0.764818356,19.68578459
50,4,9,2,68,Alaska,Denali Borough,1624,1614,1595,1575,1584,-10,-19,-20,9,3,21,21,20,0,11,9,9,3,10,12,11,0,9,6,6,-12,-35,-41,-9,-12,-26,-35,-3,-1,-3,3,1,23,23,23,23,23,13.08818947,13.24921136,12.66223488,6.855718292,5.678233439,5.698005698,6.232471175,7.570977918,6.964229187,5.609224057,3.785488959,3.798670465,-21.81364911,-25.86750789,-5.698005698,-16.20442505,-22.08201893,-1.899335233
50,4,9,2,70,Alaska,Dillingham Census Area,4856,4838,4796,4724,4607,-18,-42,-72,-117,19,89,79,75,8,42,55,47,11,47,24,28,0,2,12,12,-26,-89,-111,-156,-26,-87,-99,-144,-3,-2,3,-1,65,65,65,40,42,18.47623002,16.59663866,16.07544743,8.719119784,11.55462185,10.07394706,9.757110235,5.042016807,6.001500375,0.41519618,2.521008403,2.572071589,-18.47623002,-23.31932773,-33.43693066,-18.06103384,-20.79831933,-30.86485907
50,4,9,2,90,Alaska,Fairbanks North Star Borough,95660,95337,95593,95202,94840,-323,256,-391,-362,336,1400,1448,1427,114,584,684,606,222,816,764,821,9,15,204,214,-519,-635,-1356,-1391,-510,-620,-1152,-1177,-35,60,-3,-6,3987,3984,3699,3300,3297,14.66506049,15.17859483,15.01773292,6.117425234,7.169999214,6.377537597,8.547635259,8.008595613,8.640195325,0.157125648,2.138420818,2.252133739,-6.651652438,-14.21420897,-14.6388693,-6.49452679,-12.07578815,-12.38673556
50,4,9,2,100,Alaska,Haines Borough,2078,2084,2074,2070,2070,6,-10,-4,0,6,19,22,24,8,20,19,17,-2,-1,3,7,0,0,6,6,9,-10,-12,-12,9,-10,-6,-6,-1,1,-1,-1,22,22,22,22,22,9.139009139,10.61776062,11.5942029,9.62000962,9.16988417,8.212560387,-0.481000481,1.447876448,3.381642512,0,2.895752896,2.898550725,-4.81000481,-5.791505792,-5.797101449,-4.81000481,-2.895752896,-2.898550725
50,4,9,2,105,Alaska,Hoonah-Angoon Census Area,2360,2358,2330,2279,2262,-2,-28,-51,-17,5,26,18,18,7,33,21,28,-2,-7,-3,-10,0,1,4,3,-1,-21,-53,-9,-1,-20,-49,-6,1,-1,1,-1,28,28,28,28,28,11.09215017,7.810804947,7.927769214,14.07849829,9.112605771,12.33208544,-2.986348123,-1.301800824,-4.40431623,0.42662116,1.735734433,1.321294869,-8.959044369,-22.99848123,-3.963884607,-8.532423208,-21.2627468,-2.642589738
50,4,9,2,110,Alaska,Juneau City and Borough,32256,32209,31979,31740,31555,-47,-230,-239,-185,70,278,286,284,46,208,237,214,24,70,49,70,2,43,124,58,-77,-344,-412,-314,-75,-301,-288,-256,4,1,0,1,934,933,885,901,902,8.662055213,8.976914264,8.973852595,6.480962174,7.438911471,6.761987519,2.181093039,1.538002794,2.211865076,1.339814296,3.892088702,1.832688206,-10.71851436,-12.93177859,-9.921794771,-9.378700069,-9.039689888,-8.089106564
50,4,9,2,122,Alaska,Kenai Peninsula Borough,58801,58942,59946,60611,61223,141,1004,665,612,149,679,634,636,111,468,605,549,38,211,29,87,1,20,48,38,94,776,599,486,95,796,647,524,8,-3,-11,1,1964,1962,1931,1808,1802,11.42251531,10.51784633,10.44043535,7.87295606,10.0367461,9.012262587,3.549559249,0.481100226,1.42817276,0.336451114,0.796303823,0.623799596,13.05430321,9.937208126,7.97806852,13.39075432,10.73351195,8.601868116
50,4,9,2,130,Alaska,Ketchikan Gateway Borough,13953,13915,13866,13772,13738,-38,-49,-94,-34,42,137,121,119,30,87,121,109,12,50,0,10,0,15,32,29,-48,-118,-127,-72,-48,-103,-95,-43,-2,4,1,-1,345,345,385,381,380,9.862855909,8.756060496,8.651399491,6.26327346,8.756060496,7.924391131,3.599582448,0,0.727008361,1.079874735,2.315652363,2.108324246,-8.495014578,-9.190245314,-5.234460196,-7.415139844,-6.874592952,-3.126135951
50,4,9,2,150,Alaska,Kodiak Island Borough,13100,13047,12878,12639,12565,-53,-169,-239,-74,43,166,160,158,13,86,85,88,30,80,75,70,5,62,98,91,-81,-301,-429,-234,-76,-239,-331,-143,-7,-10,17,-1,465,465,473,457,457,12.80617165,12.54065917,12.53769243,6.634522662,6.662225183,6.983018569,6.171648988,5.878433985,5.554673861,4.783027965,7.681153741,7.22107602,-23.22082932,-33.6246424,-18.56848119,-18.43780135,-25.94348865,-11.34740517
50,4,9,2,158,Alaska,Kusilvak Census Area,8370,8371,8377,8214,8001,1,6,-163,-213,63,225,219,216,18,66,87,72,45,159,132,144,0,0,1,1,-41,-149,-307,-356,-41,-149,-306,-355,-3,-4,11,-2,14,14,14,14,14,26.86887987,26.39985534,26.64199815,7.881538094,10.48761377,8.88066605,18.98734177,15.91224158,17.7613321,0,0.120547285,0.123342584,-17.79316933,-37.00801639,-43.90995991,-17.79316933,-36.88746911,-43.78661733
50,4,9,2,164,Alaska,Lake and Peninsula Borough,1474,1450,1419,1377,1331,-24,-31,-42,-46,5,26,18,16,6,15,14,11,-1,11,4,5,0,0,1,1,-20,-41,-48,-51,-20,-41,-47,-50,-3,-1,1,-1,31,31,31,31,31,18.12478215,12.87553648,11.816839,10.45660509,10.01430615,8.12407681,7.668177065,2.861230329,3.692762186,0,0.715307582,0.738552437,-28.58138724,-34.33476395,-37.6661743,-28.58138724,-33.61945637,-36.92762186
50,4,9,2,170,Alaska,Matanuska-Susitna Borough,107068,107504,110998,113472,115239,436,3494,2474,1767,339,1323,1376,1370,164,810,1006,862,175,513,370,508,0,39,68,57,244,3044,1978,1198,244,3083,2046,1255,17,-102,58,4,2350,2340,2540,2825,2823,12.10972897,12.2599902,11.9801846,7.414119779,8.963335858,7.537897172,4.695609194,3.296654341,4.442287428,0.356976138,0.605871609,0.498445637,27.8624452,17.62373591,10.47610303,28.21942133,18.22960752,10.97454867
50,4,9,2,180,Alaska,Nome Census Area,10050,10029,9894,9791,9763,-21,-135,-103,-28,48,182,172,169,25,89,99,84,23,93,73,85,0,2,9,8,-42,-226,-189,-124,-42,-224,-180,-116,-2,-4,4,3,269,269,275,283,283,18.27034081,17.47523495,17.28546589,8.93439743,10.05842012,8.591592513,9.335943382,7.416814834,8.693873376,0.200772976,0.914401829,0.818246906,-22.68734628,-19.2024384,-12.68282704,-22.48657331,-18.28803658,-11.86458014
50,4,9,2,185,Alaska,North Slope Borough,11032,11004,11054,10811,10603,-28,50,-243,-208,34,131,131,126,9,65,68,63,25,66,63,63,0,11,52,43,-51,-30,-368,-313,-51,-19,-316,-270,-2,3,10,-1,3179,3179,3232,3197,3193,11.87777677,11.98262063,11.76800224,5.893553359,6.219986279,5.884001121,5.984223411,5.762634347,5.884001121,0.997370569,4.756460096,4.016064257,-2.72010155,-33.66110222,-29.23321192,-1.722730982,-28.90464212,-25.21714766
50,4,9,2,188,Alaska,Northwest Arctic Borough,7796,7797,7635,7453,7361,1,-162,-182,-92,38,177,142,141,13,64,78,79,25,113,64,62,0,0,-1,-1,-24,-263,-259,-154,-24,-263,-260,-155,0,-12,14,1,221,221,267,237,237,22.93934681,18.82290562,19.03604698,8.294453085,10.33934252,10.66558661,14.64489373,8.483563097,8.370460375,0,-0.132555673,-0.135007425,-34.08501814,-34.33191941,-20.79114351,-34.08501814,-34.46447508,-20.92615094
50,4,9,2,195,Alaska,Petersburg Borough,3397,3403,3381,3370,3427,6,-22,-11,57,13,30,27,25,9,25,30,28,4,5,-3,-3,0,10,27,25,2,-35,-35,37,2,-25,-8,62,0,-2,0,-2,186,186,187,186,186,8.844339623,7.99881499,7.356186553,7.370283019,8.887572212,8.238928939,1.474056604,-0.888757221,-0.882742386,2.948113208,7.99881499,7.356186553,-10.31839623,-10.36883425,10.8871561,-7.370283019,-2.370019256,18.24334265
50,4,9,2,198,Alaska,Prince of Wales-Hyder Census Area,5755,5741,5720,5650,5696,-14,-21,-70,46,11,66,74,73,9,77,74,76,2,-11,0,-3,0,0,3,2,-16,-11,-74,48,-16,-11,-71,50,0,1,1,-1,37,37,37,37,37,11.51731961,13.01671064,12.86797109,13.43687287,13.01671064,13.39679182,-1.919553268,0,-0.52882073,0,0.527704486,0.352547153,-1.919553268,-13.01671064,8.461131676,-1.919553268,-12.48900616,8.81367883
50,4,9,2,220,Alaska,Sitka City and Borough,8449,8426,8383,8353,8282,-23,-43,-30,-71,17,75,78,76,7,70,66,69,10,5,12,7,0,16,32,21,-29,-68,-66,-98,-29,-52,-34,-77,-4,4,-8,-1,329,329,310,331,330,8.923790826,9.321223709,9.137360986,8.328871438,7.887189293,8.295761948,0.594919388,1.434034417,0.841599038,1.903742043,3.824091778,2.524797115,-8.090903683,-7.887189293,-11.78238653,-6.18716164,-4.063097514,-9.25758942
50,4,9,2,230,Alaska,Skagway Municipality,1240,1238,1147,1092,1095,-2,-91,-55,3,0,11,9,9,2,9,8,8,-2,2,1,1,0,1,4,4,-2,-88,-63,-4,-2,-87,-59,0,2,-6,3,2,29,29,29,29,29,9.224318658,8.03930326,8.230452675,7.547169811,7.146047343,7.315957933,1.677148847,0.893255918,0.914494742,0.838574424,3.573023671,3.657978967,-73.79454927,-56.27512282,-3.657978967,-72.95597484,-52.70209915,0
50,4,9,2,240,Alaska,Southeast Fairbanks Census Area,6807,6821,7007,7016,7077,14,186,9,61,26,102,102,98,16,62,62,54,10,40,40,44,0,9,28,23,3,140,-59,-8,3,149,-31,15,1,-3,0,2,623,623,662,636,638,14.75267573,14.54752906,13.90761371,8.967312699,8.842615703,7.663378983,5.785363032,5.704913357,6.244234727,1.301706682,3.99343935,3.264031789,20.24877061,-8.414747201,-1.135315405,21.55047729,-4.421307851,2.128716384
50,4,9,2,275,Alaska,Wrangell City and Borough,2125,2126,2102,2071,2064,1,-24,-31,-7,4,21,19,19,5,21,28,24,-1,0,-9,-5,0,1,0,0,2,-24,-22,-1,2,-23,-22,-1,0,-1,0,-1,22,22,23,24,25,9.933774834,9.106158639,9.189842805,9.933774834,13.41960221,11.60822249,0,-4.313443566,-2.418379686,0.473036897,0,0,-11.35288553,-10.54397316,-0.483675937,-10.87984863,-10.54397316,-0.483675937
50,4,9,2,282,Alaska,Yakutat City and Borough,663,682,710,685,687,19,28,-25,2,1,10,2,3,0,1,6,2,1,9,-4,1,0,-1,1,1,21,20,-23,0,21,19,-22,1,-3,0,1,0,36,36,36,36,36,14.36781609,2.867383513,4.373177843,1.436781609,8.602150538,2.915451895,12.93103448,-5.734767025,1.457725948,-1.436781609,1.433691756,1.457725948,28.73563218,-32.97491039,0,27.29885058,-31.54121864,1.457725948
50,4,9,2,290,Alaska,Yukon-Koyukuk Census Area,5351,5309,5278,5169,5129,-42,-31,-109,-40,18,60,54,55,15,59,79,75,3,1,-25,-20,0,1,16,14,-40,-35,-100,-34,-40,-34,-84,-20,-5,2,0,0,121,121,121,126,126,11.33465571,10.33789605,10.68168576,11.14574478,15.12395903,14.56593513,0.188910929,-4.786062985,-3.884249369,0.188910929,3.06308031,2.718974558,-6.611882497,-19.14425194,-6.603223927,-6.422971569,-16.08117163,-3.884249369
40,4,8,4,0,Arizona,Arizona,7157902,7186683,7272487,7365684,7431344,28781,85804,93197,65660,18110,75693,79137,78494,18025,80276,79807,70792,85,-4583,-670,7702,253,8010,22296,21635,29980,82290,69798,36179,30233,90300,92094,57814,-1537,87,1773,144,166668,165653,150826,161194,162728,10.46989558,10.81241639,10.60942779,11.10381855,10.90395788,9.568407926,-0.633922971,-0.091541491,1.041019859,1.107947413,3.046282217,2.924235867,11.38239609,9.536437305,4.890036026,12.4903435,12.58271952,7.814271893
50,4,8,4,1,Arizona,Apache County,66026,65913,65389,65533,65036,-113,-524,144,-497,233,734,762,724,314,1166,1071,975,-81,-432,-309,-251,0,23,53,56,-48,-154,418,-302,-48,-131,471,-246,16,39,-18,0,1198,1186,1137,1201,1203,11.18033236,11.64051878,11.0899218,17.76058247,16.36088664,14.93463226,-6.58025011,-4.720367853,-3.84471046,0.35033739,0.809642383,0.857784007,-2.345737308,6.385481432,-4.625906609,-1.995399918,7.195123814,-3.768122602
50,4,8,4,3,Arizona,Cochise County,125445,125527,126119,125487,124640,82,592,-632,-847,319,1221,1249,1246,361,1782,1795,1612,-42,-561,-546,-366,9,120,260,228,97,1003,-331,-695,106,1123,-71,-467,18,30,-15,-14,5075,5075,5145,4129,3421,9.704108152,9.928221108,9.962938827,14.16275244,14.26834018,12.88945216,-4.458644286,-4.340119075,-2.926513331,0.953720703,2.066723369,1.823073879,7.971515542,-2.631097828,-5.557176954,8.925236245,-0.564374458,-3.734103076
50,4,8,4,5,Arizona,Coconino County,145104,145192,142897,144223,144472,88,-2295,1326,249,335,1336,1323,1315,289,1140,1126,1059,46,196,197,256,-4,99,286,292,-13,-2497,811,-296,-17,-2398,1097,-4,59,-93,32,-3,12049,12115,9671,10756,11776,9.274911573,9.215658958,9.109960339,7.914220953,7.843410421,7.336462357,1.36069062,1.372248537,1.773497982,0.687287609,1.992198384,2.022896136,-17.33492081,5.649205907,-2.050607042,-16.6476332,7.641404291,-0.027710906
50,4,8,4,7,Arizona,Gila County,53271,53351,53549,53922,54003,80,198,373,81,110,441,454,453,213,994,1006,931,-103,-553,-552,-478,1,9,-6,-6,206,761,898,562,207,770,892,556,-24,-19,33,3,843,843,773,825,829,8.25070159,8.448790837,8.394718555,18.59681946,18.72132948,17.2527218,-10.34611787,-10.27253864,-8.858003243,0.168381665,-0.111658029,-0.111188325,14.23760524,16.71148496,10.4146398,14.4059869,16.59982693,10.30345147
50,4,8,4,9,Arizona,Graham County,38541,38646,38921,38822,39525,105,275,-99,703,107,481,502,493,76,422,445,408,31,59,57,85,0,-1,-2,-2,64,197,-169,614,64,196,-171,612,10,20,15,6,2663,2678,2551,2021,2455,12.40218134,12.91434599,12.58503836,10.88091585,11.44797602,10.41520416,1.521265487,1.466369963,2.169834199,-0.025784161,-0.051451578,-0.051054922,5.079479676,-4.34765831,15.67386116,5.053695515,-4.399109888,15.62280623
